verb|subjects|objects
ἀπονοστέω|ἐγώ,πόλεμος,λοιμός,Ἄσιος,μιν,σύ,ὁ|ἀπονοστέω,θάνατος,Ἀχαιός,αὖθι,λιπάω,ἵππος,θεράπων,ναῦς,κήρ,ἵππος,ὄχος,ἀπονοστέω,Ἴλιος,θνήσκω,πύλη,ἀπονοστέω,πτολίεθρον,ναῦς,Ἀχαιός,ἀπονοστέω,Ἴλιος,δῶμα,ὁ,ἀπονοστέω,πολύς,τίνω,φόνος,ἀπονοστέω,πότμος,ἐφέπω
σκιάζω|σύ,δείελος|βουλή,σύ,Τρώς,παρίστημι,ἀμύνω,ἄρουρα
γενειάω|παῖς,σύ|ὅς,ἀθάνατος,εἶδον,παῖς,ὅς,ἐθέλω,δῶμα
τερσαίνω||ὀδύνη,αἷμα,μένος,θυμός
τεταγών|θυμός|ἐγώ,ἀλέξω,πούς,βηλός,Λῆμνος,ὅς,λαμβάνω,βηλός,γῆ
διακλάω|φώς,ἐγώ|πατρίς,ἄλοχος,δῶμα,ἐγώ,κάρα,τόξον,πῦρ
ἐπάγω|κτύπος,Ὀδυσσεύς,θυμός|ὁ,ὁ,σύ,σύ
τραπέω|ἀλωή,θειλόπεδον|ἠέλιος,ἕτερος,ἄλλος
δακρύω|Ἀχιλλεύς,ὁ,καταθάπτω,ὅς,κόρη,ὅς,παρειά,παῖς,Εὔμαιος,ἐγώ,ἐγώ,ἐγώ,εὐρύκλεια,ὄσσα,ἐκεῖνος,οἰμωγή,παρειά,τοῖχος,μεσόδμη|θίς,πόντος,ἔπος,ὁ,θυμός,μήτηρ,ἀναιρέω,εἱανός,ἐσσύμενος,μιν,ἑταῖρος,ἄλλος,χλαῖνα,χιτών,ὁ,μιν,ἔπος,ὁ,ὁ,μιν,ἔπος,ἀοιδός,ὁ,κῶας,θρόνος,θάλαμος,παῖς,πῆχυς,μιν,κεφαλή,φάος,ἔπος,χείρ,δειρή,κάρα,Ὀδυσσεύς,λαῖφος,ἄνθρωπος,ἀλάλημαι,φάος,αἷμα
ἐπαίρω|πῦρ,φλόξ|ἀγκών,κεφαλή,Ἀτρείδης,ἀνθρακιά,ὀβελός,ἅλς,κρατευταί
βυσσοδομεύω|ὁ,πέτρα,βέλος,Τηλέμαχος,Ὀδυσσεύς,Ἥφαιστος,ἐγώ,Ἀθήνη,μνηστήρ,Πηνελόπεια,μνηστήρ|μιν,κάρα,κακός,πένθος,δάκρυον,χαμαί,βλέφαρον,κάρα,κακός,ὁ,τις,κάρα,κακός,μῦθος,εἶμι,χαλκέων,κακός,ἀκμόθετον,ἄκμων,δεσμός,αὖθι,ἐγώ,εὖχος,μιν,ἐσθλός,κακός,ὅς,φρήν
πρόσφημι|Ἀχιλλεύς,Ἀγαμέμνων,Ἀχιλλεύς,Ἀχιλλεύς,Ἀγαμέμνων,Ἀχιλλεύς,Ζεύς,Ζεύς,Ζεύς,Ἀγαμέμνων,Διομήδης,Ὀδυσσεύς,Ὀδυσσεύς,Ὀδυσσεύς,Διομήδης,ὁ,Ἀθήνη,Ὀδυσσεύς,Ἶρις,Διομήδης,Διομήδης,Διομήδης,Ἀχιλλεύς,Ἕκτωρ,Αἴας,Αἴας,Ἐνοσίχθων,ὅς,θεός,σθένος,Ἀγαμέμνων,Ὀδυσσεύς,Ζεύς,Ζεύς,νιφάς,χάλαζα,Ἶρις,Ἐννοσίγαιος,Ζεύς,Ἀπόλλων,Ἕκτωρ,Ἀχιλλεύς,Ζεύς,Μενέλαος,Ἕκτωρ,Ἀπόλλων,Μενέλαος,Ἀχιλλεύς,Ἀχιλλεύς,Ἀχιλλεύς,Ἕκτωρ,Ἀχιλλεύς,Ὀδυσσεύς,Ἀχιλλεύς,Ὀδυσσεύς,Ξάνθος,Ἀχιλλεύς,Ἀθήνη,Ἀγαμέμνων,Ἶρις,Ἶρις,Ζεύς,Ἀπόλλων,Ἕκτωρ,Ἀχιλλεύς,ποταμός,Ἀχιλλεύς,ποταμός,Ἐνοσίχθων,Ἀπόλλων,παράκοιτις,Ἀχιλλεύς,Ζεύς,Ἀχιλλεύς,Ἕκτωρ,Ἀχιλλεύς,Ἕκτωρ,Ἀχιλλεύς,Μενέλαος,Ἥρα,Ζεύς,Ἶρις,Ἀχιλλεύς,Πρίαμος,Ἀχιλλεύς,Ἀχιλλεύς,Ἶρις,Ζεύς,Μενέλαος,Ἀγαμέμνων,Ὀδυσσεύς,Ἀγαμέμνων,διομήδης,Διομήδης,βέλος,Διομήδης,Διομήδης,πατήρ,Ἀπόλλων,Ἕκτωρ,Ζεύς,Διομήδης,Ζεύς,Ἕκτωρ,Ἕκτωρ,Αἴας,Ἀγαμέμνων,Ζεύς,Ζεύς,Ἐνοσίχθων,Ζεύς,Ἥρα,Ἀχιλλεύς,Ἀχιλλεύς,Ἀχιλλεύς,Ἀχιλλεύς,Ζεύς,Τηλέμαχος,ἄλλος,Ὀδυσσεύς,Ὀδυσσεύς,ἐγώ,Ζεύς,μένος,Ζεύς,Ὀδυσσεύς,Ὀδυσσεύς,Ὀδυσσεύς,Ὀδυσσεύς,ἐγώ,Ὀδυσσεύς,θυμός,Ὀδυσσεύς,Ἀθήνη,Μενέλαος,Ὀδυσσεύς,Ὀδυσσεύς,Ὀδυσσεύς,Ὀδυσσεύς,Ὀδυσσεύς,Ὀδυσσεύς,Ὀδυσσεύς,Ὀδυσσεύς,ὅς,Ὀδυσσεύς,Ὀδυσσεύς,Τηλέμαχος,Ὀδυσσεύς,Ὀδυσσεύς,Ὀδυσσεύς,Ὀδυσσεύς,Ὀδυσσεύς,Ὀδυσσεύς,Ὀδυσσεύς,Ὀδυσσεύς,Ὀδυσσεύς,σύ,Ὀδυσσεύς,Ὀδυσσεύς,Τηλέμαχος,Ἀθήνη,̓ὀδυσσεύς,Ὀδυσσεύς,Ὀδυσσεύς,̓ὀδυσσεύς,Ὀδυσσεύς,Ὀδυσσεύς,Ὀδυσσεύς,Ὀδυσσεύς,Ὀδυσσεύς,Ὀδυσσεύς,Ὀδυσσεύς,Τηλέμαχος,Ὀδυσσεύς,Ὀδυσσεύς,Ὀδυσσεύς,ἐγώ,Ὀδυσσεύς,πόνος,ἐγώ,Ὀδυσσεύς,Ὀδυσσεύς,Ὀδυσσεύς,Ὀδυσσεύς,Ὀδυσσεύς,Ζεύς,Ἀθήνη,Ἀθήνη,Μενέλαος,Μενέλαος,Μενέλαος,Μενέλαος,Μενέλαος,Μενέλαος,εἴδωλον,εἴδωλον,Ζεύς,Ὀδυσσεύς,Ἀθήνη,μένος,Ὀδυσσεύς,Ὀδυσσεύς,Ὀδυσσεύς,Ὀδυσσεύς,Ὀδυσσεύς,Ὀδυσσεύς,μένος,Ὀδυσσεύς,Ὀδυσσεύς,πλείων,ἀλοιφή,Ὀδυσσεύς,Ὀδυσσεύς,Πολύφημος,Πολύφημος,Ἀχαιός,ἐγώ,θυμός|ὁ,ὁ,ὁ,ὁ,ὁ,ὁ,ὁ,τις,ὁ,ὁ,ὁ,ὁ,ὁ,ὁ,ὁ,οὗτος,Διομήδης,ὁ,ὁ,ὁ,ὁ,ὁ,Αἴας,ὁ,ὁ,Θόας,Αἰτωλός,δῆμος,ὁ,ἑταῖρος,μάχομαι,ὁ,ὁ,ὁ,ὁ,νέφος,Ἐννοσίγαιος,ὁ,Ἀπόλλων,ὁ,ὁ,Αἴας,Ἀπόλλων,ὁ,μιν,σύ,φρήν,ὁ,ὁ,ὁ,μιν,ὁ,ὁ,μιν,ὁ,ἑταῖρος,μάχομαι,ὁ,ὁ,ὁ,ὁ,ὁ,ὁ,ὁ,ὁ,ὁ,κάρα,ὁ,ὁ,ὁ,μιν,ὁ,ὁ,μιν,ὁ,Παίων,ἀνήρ,ὁ,Ἀπόλλων,Ἀπόλλων,ὁ,ἰοχέαιρα,ὁ,ὁ,ὁ,ὁ,ὁ,ὁ,ὁ,ὁ,ὁ,ὁ,ὁ,ὁ,ὁ,ὁ,ὁ,ὁ,ὁ,ὁ,ὁ,ὁ,τις,ἐνιπή,ὁ,ὁ,ἵππος,ὄχος,ὁ,ὁ,Ἀφροδίτη,δαίμων,ὁ,Ἀργεῖος,θυμός,ὁ,ὁ,ὁ,ὁ,ὁ,ὁ,Ἰδαῖος,ὁ,ὁ,ὁ,ὁ,ὁ,τις,,,πόλεμος,πόλεμος,ὁ,ὁ,ὁ,ὁ,ὁ,ὁ,Ἀθήνη,κεφαλή,ὁ,ὁ,ὁ,ὁ,ὁ,κῆρυξ,ὁ,ὁ,ὁ,ὁ,ὁ,ὁ,σύ,οὗτος,ὁ,σύ,σύ,μιν,ὁ,ὁ,ὁ,ὁ,ὁ,ὁ,ὁ,ὁ,ὁ,ὁ,ὁ,δῶρον,ἐνθάδε,φέρω,δέχομαι,ὁ,ὁ,πατήρ,Εὐρύκλεια,ὁ,ὁ,ὁ,ὁ,ὁ,ὁ,ὁ,ὁ,ὁ,ὁ,μυθέομαι,ὁ,ὁ,ἆθλος,ὁ,θαλαμόνδε,Τηλέμαχος,μέγαρον,Μέντωρ,ὁ,ὁ,ὁ,τις,κάρα,κακός,ὁ,ὁ,Εὐρύκλεια,ὁ,ὁ,ὁ,ὁ,ὁ,ὑπόδρα,ὁ,Τηλέμαχος,πατήρ,θύρα,Εὐρύκλεια,ὁ,ὅδε,ὁ,ὁ,ἐγώ,εἰμί,ἄλοχος,πεῖραρ,ὁ,τελέω,ὁ,ὁ,ὁ,ὁ,ὁ,ὁ,ὁ,Ὀδυσσεύς,ὁ,ὁ,ὁ,ὁ,ὁ,ὁ,ὁ,ὁ,ὁ,ὁ,ὁ,ὁ,μιν,κῆρυξ,ὁ,ὁ,ὁ,ὁ,ὁ,ὁ,Ἀρήτη,ὁ,κῆρυξ,νῶτον,ἔρος,Δημόδοκος,ὁ,ὁ,ὁ,ὁ,ὁ,ὁ,ὁ,ὁ,ὁ,ὁ,ὁ,ὁ,ὁ,ὁ,ὁ,ὁ,ὁ,ὁ,ἐγώ,πολύς,μιν,θυμός,μιν,πρόσφημι,ἔπος,ἔρομαι,ὤψ,εἶδον
πρήθω|ὁ,ἄνεμος,κῦμα,ναῦς,ἄνεμος,κῦμα,ναῦς|ὁ,ἱστός,ἱστίον,ἱστίον,ἱστίον
καταδαρθάνω|ὁ,Ὀδυσσεύς,ἐγώ,ὁ,ῥῖγος,κάματος,ὕπνος|τοιοῦτος,ἀλλήλων,Κακοίλιος,ποταμός,φύλλον,δέμνιον,κλιτύς,ὕλη,θάμνος,ἐγώ,ἐγώ,θήρ,γίγνομαι
ἀπορρίπτω|Τρώς,θυμός,φάλαγξ,Πηλεύς,Ἀτρείδης,ἐγώ,σύ|υἱός,θεράπων,μηνιθμός,ἀπορρίπτω,φιλότης,αἱρέω,δῶρον,ὁ,μῆνις,Ἀργεῖος,ἀμύνω
ἀλύσκω|αἷμα,γόνυ,Ἄσιος,ἡνίοχος,ὁ,Ἀντίλοχος,Ἕκτωρ,ἀλύσκω,ὁ,ὅς,αὐτός,Ἀχαιός,σύ,Ὀδυσσεύς,τις,ὅστις,σύ,Ὀδυσσεύς,Ὀδυσσεύς,ἐγώ,Ἄρης,θάνατος,τις,ὄλεθρος,τις,σύ,Ζεύς,ἀλύσκω,κάρτος,βία,σχεδία,μοῖρα,μάχομαι,φεύγω,ὅς,ὁ,ἀνήρ,κῦμα,σκέπας,ὅς,ὅς|ὁ,αὖθι,λιπάω,ἵππος,θεράπων,ναῦς,κήρ,ἵππος,ὄχος,ἀπονοστέω,Ἴλιος,ὅς,ἄψ,ἵππος,στρέφω,ὁ,θαῦμα,κήρ,θάνατος,κήρ,ὁ,μάρπτω,ἀλύσκω,ὑπεκφεύγω,ἀλύσκω,Τρώς,δάμνημι,ἐγώ,μιν,ἄστυ,σύ,ἀλύσκω,ὄλεθρος,ἑταῖρος,ἑταῖρος,δέρμα,κήρ,ὑποκλοπέομαι,κήρ,ἐγώ,οἶνος,ἀμφιφορεύς,ὅς,κάμμορος,θάνατος,κήρ,Βορέας,κῦμα,Φαίαξ,θάνατος,κήρ,σύ,χρέος,δεσμός,μνηστήρ,θάνατος,κήρ,μνηστήρ,θάνατος,κήρ,ῥηγμίς,κλείς,ὄλεθρος,ὑπεκφεύγω,ἀλύσκω,μέγαρον,δμωή,μέγαρον,ὁ,σύ,αὖθι,ἀλύσκω,εἷμα,ἄνεμος,φέρω,σύ,σύ,θάνατος,κήρ,ἔνθα,ὄλεθρος,ναῦς,σπιλάς,ἦμαρ,νῆσος,ἑταῖρος,χείρ,θεός,Ὄλυμπος,κήρ
ἐπιπνέω|πνοή,νῆσος,ναῦς,οὖρος,λιμήν,χρεώ,θυμός,ἀήτης|κεκαφηώς,θυμός,ἕ,ὅς,εὐνή,βάλλω,πρυμνήσιος,ἀνάπτω
διακείρω|θεός,πᾶς|ὁ,διακείρω,ἔπος,ἔργον
θεειόω|ὁ,ὁ|δῶμα,πῦρ,ἐγώ,πῦρ,μέγαρον
ζώννυμι|ὁ,ἄμφω,χείρ,ὁ,ἀμείβω,τέκτων,Ἀτρείδης,Ἀργεῖος,Ἀχιλλεύς,ζωστήρ,γεραιός,Ἀθήνη,Ὀδυσσεύς,ὦμος,στῆθος,βραχίων,βασιλεύς,νέος,ὅδε,δρηστήρ|ζώνη,θύσανος,ἕρμα,λοβός,ἀγών,χείρ,ἀγών,ἀλλήλων,ὁ,βία,ζώννυμι,Μυρμιδόνες,χαλκός,ζώννυμι,ζεύγνυμι,ὄχος,ἵππος,ὅς,λαός,γῆρας,κενεών,μίτρα,μῆδος,μηρός,τάφος,ἆθλον,μάρναμαι
εἰσχέω|ὁ,πούς,γόνυ,σώζω|τεῖχος,πύλη,πόλις,ὅς
ἀνατρέπω|ὁ,Τρώς,Δαναοί,ὁ,Ἀτρείδης|ὑσμίνη,στῆθος,ἔγχος
περιδύω|Ἀγαμέμνων|ὁ,αὖθι,χιτών
ὀλολύζω|ὁ,θεά|νέκυς,αἷμα,ὀλολύζω,ἔργον,ἀρά
ἀμφικεάζω||σταυρός,μέλας
πτωχεύω|πτωχός,ὅς,πτωχεύω|ἄστυ,ἀπονέομαι,σύ,ἑταῖρος,ξένος,πόλις,δαίς,εἷμα,γαστήρ,φαγεῖν,πίνω,δαίς
κορέω|ὁ|δῶμα,θρόνον,τάπης
ἀφρέω|στῆθος|κόνιος,βασιλεύς,μάχη
ἥκω|ἐγώ|τηλόθεν,σύ,ἥκω,Ἰθάκη,γαῖα
κλείω|τις,Τηλέμαχος,σύ,νόος,ὁ,ἄλοχος,μῦθος,Φιλοίτιος,ἀοιδός,ἐγώ|δῶμα,τόξον,χείρ,γυνή,κλείω,θύρα,στοναχή,κτύπος,θύραζε,σύ,θύρα,κλείω,δεσμός,ἰάλλω,κλείω,θύρα,μιν,τεῦχος,θάλαμος,ὀχεύς,μνηστήρ,τίθημι,θύρα,θύρα,οἶκος,θύραζε,θύρα,ὁ,σύ
μελάνω|φρίξ,πόντος,στίξ|πόντος,αὐτός
ἐκμυζάω|ὀιστός,Χείρων|ἕλκος,αἷμα,φάρμακον,ὁ,πατήρ,φίλος
στοναχέω|ἐγώ|κλέος,τις,παρειά,δάκρυον,στοναχέω,πόλεμος,παύω
ὀπτάω|μῆρα,μῆρα,ἑταῖρος,Πάτροκλος,Ἀχιλλεύς,ἀνήρ,πῦρ,ὁ,ὁ,ὁ,ὁ,Νέστωρ,ἑταῖρος,μῆρα,ὁ,μενέλαος,ὅς,βροτός,χερείων|σπλάγχνον,ἄλλος,ὀβελός,πᾶς,σπλάγχνον,ἄλλος,πᾶς,πᾶς,ὁ,μιν,ὀβελός,πᾶς,ἐλεός,σῖτος,τράπεζα,κάνεον,κρέας,μέλος,δημός,ὁ,πῦρ,ἄλλος,ὀβελός,πᾶς,ἐλεός,ὁ,μιν,μοῖρα,γαστήρ,ὀπτάω,μνηστήρ,χείρ,ἐφίημι,πολύς,σπλάγχνον,οἶνος,κρέας,μοῖρα,δαίς,κρέας,μοῖρα,δαίς,κρέας,ἄγυρις,ἕδρα,δαίς,κρέας,ἄλλος,σπλάγχνον,ἄλλος,ὀβελός,ὀβελός,χείρ,πῦρ,καίω,ὀπτάω,κρέας,χάρις,κῦδος,ἐγώ,πῦρ,ξύλον,οἷος,ἀγαθός,πᾶς,Ὀδυσσεύς
νέω|ὁ,Αἶσα,Κλῶθες,μήτηρ|ὅστις,ἕ,νέω,μιν
τιταίνω|Αἴας,βοῦς,υἱός,ἵππος,πεζός,ἵππος,Τεῦκρος,πατήρ,ἥλιος,πατήρ,ἵππος,ὅς,ἵππος,ὅς,Πολίτης,ὅς,ὁ,ἕτερος,τις,ὁ,ἱδρώς,κονία|ἄροτρον,θυμός,ὁ,πεδίον,ἕ,φάλαγξ,Τυδείδης,τόξον,ὦμος,γύαλον,ἅρμα,τελέω,ἅρμα,τόξον,σάκος,τόξον,στήλη,κρουνός,τάλαντον,μέσος,οὐρανός,τάλαντον,ἄστυ,τροχός,ἄναξ,πεδίον,ὁ,μέσος,χείρ,πόλεμος,ἵππος,ἡνίοχος,ἅρμα,πνοιή,πτέρυξ,τράπεζα,σφεῖς,κάνεον,τόξον,ἄψ,μέλος,κράς
κατάρχω|Νέστωρ|χέρνιψ,οὐλοχύται,Ἀθήνη,θρίξ,πῦρ
προβέβουλα||
δίδημι|Ἀχιλλεύς,ὁ|ὅς,μόσχος,ὄις,ἑταῖρος,λύω,σύ,δεσμός
ἀγείρω|ὁ,ἐγώ,ὁ,ὁ,ὁ,ὁ,πολύς,ὅς,ὁ,Ἀτρείδης,ἵππος,ὁ,Ἀχιλλεύς,μένος,ὁ,θυμός,θυμός,κῆρυξ,ἐγώ,Μενέλαος,ὅσος,Ἀθήνη,Τρώς,ὁ,ὁ,ἐγώ,Πηλείδης,ἱππεύς,Πηλείδης,λέων,Πύλιος,Ἀρκάς,σύ,ὁ,πᾶς,Μενέλαος,Ὀδυσσεύς,ἀνήρ,ὅς,ὁ,ὁ,ὁ,ἀγορά,ἕδρα,αἴθουσα,ἕρκος,δόμος,ὅς,Ἀθήνη,ὁ,κύων,Εὐπείθης,Ἀλκίνοος,θυμός,θυμός,τις,ἔθνος,ἄλλος,ὅσος,ἄλλος,ὅσος,ὅς,ὅς,θεός,ὁ,ὁ,δμωή,ἐγώ,μῦθος,αὐτός,σύ,ὅς|βοῦς,πληθύς,ἐνθάδε,πόλις,ἕκαστος,ἄλοχος,τέκνον,Ἀχαιός,Τυδείδης,ἀμφότερος,αἷμα,ὁ,βουλή,ναῦς,λαός,πόντος,ἑταῖρος,ἀλλοδαπός,γαῖα,λαός,ἐνθάδε,ὁ,πόλις,ἀνήρ,κύων,τίθημι,πόνος,ἱδρώς,ὅς,λαός,δόμος,λαός,Ἀχαιίς,ὁ,πυρκαιά,φρήν,Τρωιός,νεῦρον,ὄγκος,λαός,στρατός,Ἄρης,εἰμί,ἀγείρω,μέσος,ζωστήρ,ὀιστός,πεδίον,ἐγώ,Ὄλυμπος,λαός,πολεμίζω,οὗτος,ναῦς,ἅλς,ἐρέτης,ἑκατόμβη,Χρυσηίς,ὑσμίνη,ἅρμα,ἵππος,ἀγορά,δόρπον,τεῦχος,λαός,Μυκήνη,λαός,ὅς,ἀποκτείνω,πόλεμος,παύω,νεκρός,φύλαξ,ἡγήτωρ,Τρώς,ἵστημι,ὦμος,οὗτος,ἐγώ,λαός,ἀγορά,Ἀχαιός,οἶνος,μῦθος,λαός,ἀγείρω,βροτός,ἀνήρ,ἑταῖρος,αὐτός,ἄλφιτον,οἶνος,βοῦς,θυμός,Ὀδυσσεύς,πύρνον,εἰμί,Τηλέμαχος,πόλις,πάντῃ,φώς,μῦθος,ναῦς,ἀγείρω,αὐτόθι,χρῆμα,ἀνήρ,εἶμι,ἀγορά,παλάμη,ἔγχος,ὁ,ὁ,ὁ,ἄριστον,πῦρ,νομεύς,φρήν,φρήν,κρήδεμνον,ἕ,πότμος,πότμος,ναῦς,ἁλιεύς,κεῖνος,οἶκόνδε,νέομαι,Ἔρεβος,δῶμα,βίοτος,χρυσός,ἄνθρωπος,ἀγείρω,θεός,πῦρ,σύ,ζώω,ἔχω,πατρώιος,χρῆμα,βίοτος,κατέδω,ὅδε,καλέω
τέλλω|πῦρ,ἀνάσσω,Ἀχιλλεύς,Ὀδυσσεύς,σύ,Ἐπειός,ἄριστος,ἡγήτωρ,μέδων,γυῖον|πᾶς,Ἕκτωρ,δεῦρο,κύων,τέκνον,σύ,ὁ,ὁ,ὁ,Αἰτωλός,Ἀγαμέμνων,θυμός,μῦθος,μῦθος,Ἀγαμέμνων,θυμός,μῦθος,πᾶς,μῦθος,εὐνή,ἄλοχος,μῦθος,σύ,κακός,οἷος,οὗτος,ἵππος,ὅς,ἐγώ,λόχος,δάκρυον
ἐκδέρω||ἐγώ,ἀσκός,ἔνθα,κέλευθος
ὀμόργνυμι|ἐγώ,Ἐπειός,ἄριστος,ἡγήτωρ,μέδων,γυῖον,ἐγώ,ἀοιδός|κλέος,τις,παρειά,δάκρυον,στοναχέω,πόλεμος,παύω,ἰχώρ,χείρ,ἵππος,ὅς,ἐγώ,λόχος,δάκρυον,ἐκεῖνος,ὀφθαλμός,χρώς,παρειά,δάκρυον,ἀείδω,δάκρυον,κεφαλή,φᾶρος,δέπας,θεός
ἀραρίσκω|στίξ,ἧλος,κολεόν,ὁ,πῖλος,ὁ,ὅς,ὁ,δρῦς,ὅς,πύργος,πύλη,σανίς,θώραξ,ὀιστός,Ἀχαιός,ὁ,ἀμείβω,τέκτων,τέκτων,ὁ,κεραμεύς,Τρώς,ἄλλος,πέτρα,ὅς,ὁ,κρημνός,υἱός,ἀνήρ,κόρυς,ἀσπίς,ποιμήν,ἄχθος,Ἕκτωρ,ὅς,ὁδός,ὁδός,νύξ,ἐγώ,πόλις,θύρα,πτερόν,Ἕκτωρ,ὁ,Αὐτομέδων,Μενέλαος,ὅσος,ὅς,ἀνήρ,κόρυς,ἀσπίς,ὁ,ἠώς,ὅς,σύ,ὅς,τις,περόνη,σανίς,ὀρσοθύρη,ὁδός,σανίς,ἐγώ,σανίς,Ὀδυσσεύς,τέκτων,ὅς,δόρυ,πίθος,Ὀδυσσεύς,αὐτός,Ἐλπήνωρ,τις,Τηλέμαχος,σύ,ἐγώ,Κρονίων,σάκος,δόρυ,κυνέη,ἀγορά,ἐγώ,τις,ὅς,Ἀθήνη,ἄλλος,ἄλλος,δμώς|βασιλεύς,ἀορτήρ,ὁμοκλή,ἄμαξα,πείρινς,αὐτός,πάσσαλος,ζυγόν,οἴαξ,δόρυ,παλάμη,ἔγχος,παλάμη,ζώνη,θύσανος,ἕρμα,λοβός,ἄνεμος,ὑετός,ῥίζα,ἔπος,ἀγορά,σθένος,ἄστυ,ὁ,ἕ,ὁ,γύαλον,δέ,ζωστήρ,γέρας,θυμός,ἀγών,ἀλλήλων,ὁ,βία,ὁ,κορώνη,τροχός,θέω,ἡγεμών,κέλευθος,κῦμα,αὐτός,σκόλοψ,ὁ,τοῖχος,βία,κνημίς,κνήμη,ἐπισφύρια,πόκος,μιν,σανίς,λᾶας,πύλη,κνημίς,κνήμη,ἐπισφύρια,γόνυ,υἱός,δίδωμι,ἀσπίς,τρυφάλεια,κνημίς,ἐπισφύρια,θώραξ,κνημίς,κνήμη,ἐπισφύρια,τεῖχος,σανίς,κνημίς,κνήμη,ἐπισφύρια,πύλη,αὐτός,πύλη,ἐγώ,θύρα,ἑρκίον,ἀνήρ,γυνή,πύργος,δῆμος,κλείς,κόρυς,κρόταφος,κράς,ἀσπίς,ὁ,ῥινόν,χαλκός,κανών,σάκος,θώραξ,κόρυς,κρόταφος,λόφος,κνημίς,μάστιξ,ἵππος,κράς,κυνέη,πρυλέες,εἰμί,ἀγείρω,μέσος,ζωστήρ,ὀιστός,ἀλλήλων,Δαναοί,ἔχω,ναῦς,πίπτω,τοῖχος,βία,μῦθος,φρήν,ἐγώ,πούς,πέδιλον,ἔγχος,παλάμη,ἄστυδε,συβώτης,δῶμα,μνηστήρ,ἤια,ἄγγος,ἅπας,οἶνος,ἀμφιφορεύς,δέρμα,δώδεκα,πῶμα,ἅπας,ναῦς,ἐρέτης,πατήρ,σύ,ὄσσα,κλέος,ἄνθρωπος,κλείς,ἐγώ,μέγαρον,λιμήν,ναῦς,ἀγορά,σκόλοψ,θυμός,ἐδωδή,ἕ,σκύφος,θυμός,ἐδωδή,μιν,θάλαμος,οὐδός,ὁ,στάθμη,σταθμός,θύρα,ἱμάς,κορώνη,κλείς,ὀχεύς,ἕ,πέλεκυς,ἱστός,ἐπίκριον,αὐτός,ἁρμονία,αὐτοῦ,ἄλγος,ποτός,ἐντός,τοῖχος,οἴκαδε,ἄλγος,ἴκρια,σταμίνες,πούς,πέδιλον,δέρμα,παῖς,ἔπος,μνηστήρ,θάνατος,κήρ,ἄστυ,δῶμα,τόξον,χείρ,γυνή,κλείω,θύρα,στοναχή,κτύπος,θύραζε,κλείω,θύρα,ὁ,θάλαμος,θύρα,πόλεμος,ἐγώ,κρόταφος,ἐγώ,πρόμαχος,ἐγώ,γαστήρ,λᾶας,σύ,σάκος,δόρυ,κυνέη,συβώτης,βουκόλος,ἄλλος,ὅδε,θύρα,ὁ,σταθμός,θύρα,σταθμός,θύρα,ἀπήνη,ὑπερτερία
ἐξαφύω||οἶνος
φορμίζω|ὁ,ἀοιδός,κυβιστητήρ,μολπή|ἀείδω,αὐτός,μέσος,ἀείδω,πολύς,λέχος,εὐνή
προσλέγω|ἠέλιος,κνέφας,ὁ,ὁ|ἐγώ,χείρ,ἕκαστος
ὑπορρήγνυμι|Ζεύς,σκοπιά,πρών,νάπη,αἰθήρ,Δαναοί,ἐρωή,αἰθήρ,ἄστρον,ποιμήν|κορυφή,νεφέλη,ναῦς,πῦρ,φρήν
